Precision,Recall
0.14957594448727835,0.9748743718592965
0.14969135802469136,0.9748743718592965
0.1498069498069498,0.9748743718592965
0.14992272024729522,0.9748743718592965
0.1500386697602475,0.9748743718592965
0.15015479876160992,0.9748743718592965
0.15027110766847404,0.9748743718592965
0.15038759689922482,0.9748743718592965
0.15050426687354537,0.9748743718592965
0.15062111801242237,0.9748743718592965
0.15073815073815075,0.9748743718592965
0.15085536547433903,0.9748743718592965
0.1509727626459144,0.9748743718592965
0.15109034267912771,0.9748743718592965
0.15120810600155885,0.9748743718592965
0.15132605304212168,0.9748743718592965
0.15144418423106948,0.9748743718592965
0.1515625,0.9748743718592965
0.15168100078186084,0.9748743718592965
0.15179968701095461,0.9748743718592965
0.1519185591229444,0.9748743718592965
0.15203761755485892,0.9748743718592965
0.15215686274509804,0.9748743718592965
0.152276295133438,0.9748743718592965
0.15239591516103693,0.9748743718592965
0.15251572327044025,0.9748743718592965
0.15263571990558616,0.9748743718592965
0.15275590551181104,0.9748743718592965
0.152876280535855,0.9748743718592965
0.1529968454258675,0.9748743718592965
0.15311760063141278,0.9748743718592965
0.15323854660347552,0.9748743718592965
0.1533596837944664,0.9748743718592965
0.15348101265822786,0.9748743718592965
0.1536025336500396,0.9748743718592965
0.1537242472266244,0.9748743718592965
0.15384615384615385,0.9748743718592965
0.15396825396825398,0.9748743718592965
0.15409054805401112,0.9748743718592965
0.15421303656597773,0.9748743718592965
0.15433571996817821,0.9748743718592965
0.15445859872611464,0.9748743718592965
0.15458167330677292,0.9748743718592965
0.1547049441786284,0.9748743718592965
0.15482841181165202,0.9748743718592965
0.15495207667731628,0.9748743718592965
0.1550759392486011,0.9748743718592965
0.1552,0.9748743718592965
0.15532425940752603,0.9748743718592965
0.15544871794871795,0.9748743718592965
0.15557337610264635,0.9748743718592965
0.15569823434991975,0.9748743718592965
0.15582329317269075,0.9748743718592965
0.15594855305466238,0.9748743718592965
0.15607401448109412,0.9748743718592965
0.15619967793880837,0.9748743718592965
0.1563255439161966,0.9748743718592965
0.15645161290322582,0.9748743718592965
0.1565778853914447,0.9748743718592965
0.1567043618739903,0.9748743718592965
0.15683104284559418,0.9748743718592965
0.156957928802589,0.9748743718592965
0.15708502024291499,0.9748743718592965
0.15721231766612642,0.9748743718592965
0.1573398215733982,0.9748743718592965
0.15746753246753248,0.9748743718592965
0.15759545085296506,0.9748743718592965
0.15772357723577235,0.9748743718592965
0.15785191212367777,0.9748743718592965
0.15798045602605862,0.9748743718592965
0.15810920945395274,0.9748743718592965
0.15823817292006526,0.9748743718592965
0.15836734693877552,0.9748743718592965
0.15849673202614378,0.9748743718592965
0.15862632869991825,0.9748743718592965
0.15875613747954173,0.9748743718592965
0.1588861588861589,0.9748743718592965
0.15901639344262294,0.9748743718592965
0.15914684167350288,0.9748743718592965
0.1592775041050903,0.9748743718592965
0.15940838126540674,0.9748743718592965
0.15953947368421054,0.9748743718592965
0.15967078189300413,0.9748743718592965
0.15980230642504117,0.9748743718592965
0.15993404781533388,0.9748743718592965
0.16006600660066006,0.9748743718592965
0.16019818331957061,0.9748743718592965
0.16033057851239668,0.9748743718592965
0.16046319272125723,0.9748743718592965
0.1605960264900662,0.9748743718592965
0.16072908036454017,0.9748743718592965
0.16086235489220563,0.9748743718592965
0.16099585062240665,0.9748743718592965
0.1611295681063123,0.9748743718592965
0.16126350789692437,0.9748743718592965
0.16139767054908485,0.9748743718592965
0.16153205661948378,0.9748743718592965
0.16166666666666665,0.9748743718592965
0.16180150125104253,0.9748743718592965
0.16193656093489148,0.9748743718592965
0.1620718462823726,0.9748743718592965
0.16220735785953178,0.9748743718592965
0.16234309623430962,0.9748743718592965
0.1624790619765494,0.9748743718592965
